date,yield_3m,yield_6m,yield_1y,yield_3y,yield_5y,yield_7y,yield_10y
2017-02-24,2.5978,2.6634,2.7069,2.8886,3.0076,3.2031,3.2916
2017-02-27,2.582,2.6417,2.7106,2.8945,2.9816,3.185,3.2871
2017-02-28,2.5965,2.6398,2.7121,2.9001,2.9999,3.1891,3.292
2017-03-01,2.6104,2.6412,2.7144,2.8894,3.019,3.1928,3.3252
2017-03-02,2.6098,2.6176,2.7617,2.8897,3.045,3.19,3.3483
2017-03-03,2.6042,2.6422,2.8002,2.9024,3.0391,3.1974,3.3573
2017-03-06,2.6344,2.694,2.786,2.895,3.0404,3.1971,3.3615
2017-03-07,2.6469,2.6908,2.7857,2.9254,3.0387,3.1974,3.3643
2017-03-08,2.6519,2.719,2.8246,2.9581,3.0739,3.2103,3.4088
2017-03-09,2.6747,2.7136,2.8368,2.9348,3.1016,3.2185,3.4151
2017-03-10,2.6765,2.7204,2.8271,2.9328,3.1507,3.1984,3.4156
2017-03-13,2.6634,2.7386,2.8138,2.9078,3.1363,3.2144,3.3851
2017-03-14,2.7023,2.7247,2.8314,2.9169,3.1198,3.1938,3.3653
2017-03-15,2.7193,2.7665,2.8365,2.9165,3.12,3.2049,3.3524
2017-03-16,2.7061,2.8014,2.859,2.9187,3.101,3.173,3.3097
2017-03-17,2.7654,2.8202,2.8648,2.9292,3.1135,3.1711,3.3124
2017-03-20,2.7568,2.8499,2.8579,2.9321,3.1204,3.2111,3.3141
2017-03-21,2.8051,2.8204,2.8939,2.9759,3.1441,3.2507,3.3141
2017-03-22,2.8563,2.8604,2.8885,3.0138,3.1523,3.2407,3.3068
2017-03-23,2.8592,2.864,2.8841,3.0742,3.1424,3.2308,3.3034
2017-03-24,2.8627,2.8577,2.8517,3.0619,3.104,3.196,3.2529
2017-03-27,2.8731,2.8576,2.8517,3.0413,3.0824,3.1964,3.2451
2017-03-28,2.8571,2.8326,2.8467,3.0319,3.0758,3.2116,3.2626
2017-03-29,2.8997,2.832,2.8442,3.036,3.0757,3.2265,3.2695
2017-03-30,2.8859,2.8299,2.8443,3.0253,3.0831,3.2174,3.289
2017-03-31,2.8815,2.8375,2.8632,3.0186,3.0782,3.2272,3.2828
2017-04-01,2.8771,2.8788,2.9125,3.003,3.0844,3.2173,3.273
2017-04-05,2.8905,2.8918,2.9555,3.027,3.0883,3.2235,3.3102
2017-04-06,2.8705,2.895,2.9766,3.0256,3.1096,3.2129,3.3109
2017-04-07,2.8906,2.8986,2.9962,3.0236,3.0888,3.2336,3.2966
2017-04-10,2.9098,2.9065,3.0066,3.023,3.1107,3.2391,3.3166
2017-04-11,2.8849,2.9115,3.0041,3.0344,3.1259,3.2337,3.3209
2017-04-12,2.8838,2.8982,3.0016,3.0248,3.1648,3.243,3.3283
2017-04-13,2.8632,2.8953,3.0017,3.0302,3.1595,3.264,3.322
2017-04-14,2.8891,2.9637,3.0333,3.0584,3.175,3.3229,3.3599
2017-04-17,2.8899,2.9444,3.0757,3.0838,3.2508,3.3829,3.416
2017-04-18,2.8924,2.9444,3.0908,3.1436,3.2608,3.4149,3.4064
2017-04-19,2.8806,3.0312,3.0912,3.1481,3.2709,3.4149,3.4065
2017-04-20,2.8832,3.0039,3.1164,3.1509,3.2761,3.4449,3.424
2017-04-21,2.8728,3.0544,3.105,3.1635,3.3215,3.4896,3.4614
2017-04-24,2.8781,3.0535,3.1138,3.1867,3.3776,3.4952,3.4991
2017-04-25,2.8765,3.0676,3.115,3.1993,3.3372,3.4649,3.4568
2017-04-26,2.9182,3.0784,3.14,3.237,3.3419,3.4649,3.4519
2017-04-27,2.9186,3.0841,3.17,3.2306,3.3343,3.4599,3.4494
2017-04-28,2.9392,3.0707,3.1672,3.2298,3.3417,3.4696,3.4668
2017-05-02,2.9548,3.1263,3.2422,3.3052,3.3718,3.4899,3.487
2017-05-03,2.9827,3.1329,3.3079,3.3486,3.4117,3.5177,3.5219
2017-05-04,2.989,3.1586,3.3736,3.42,3.4663,3.5697,3.5517
2017-05-05,3.0187,3.1765,3.3922,3.4297,3.4813,3.5795,3.5592
2017-05-08,3.052,3.165,3.3919,3.5003,3.5361,3.6098,3.6042
2017-05-09,3.0341,3.1724,3.4074,3.5254,3.5921,3.6302,3.6325
2017-05-10,3.0784,3.1661,3.453,3.5805,3.6819,3.6998,3.69
2017-05-11,3.0837,3.2035,3.4348,3.6015,3.6309,3.6498,3.64
2017-05-12,3.127,3.2514,3.4683,3.6493,3.6542,3.6496,3.6525
2017-05-15,3.1218,3.2538,3.4709,3.6008,3.6259,3.6396,3.61
2017-05-16,3.1203,3.2823,3.4883,3.6057,3.6454,3.6496,3.6225
2017-05-17,3.1584,3.3518,3.4856,3.6797,3.68,3.7194,3.6275
2017-05-18,3.1824,3.3814,3.4785,3.6696,3.6454,3.7337,3.6075
2017-05-19,3.1836,3.3712,3.4827,3.6914,3.6823,3.7582,3.625
2017-05-22,3.2004,3.3769,3.4876,3.7246,3.7204,3.7937,3.6601
2017-05-23,3.1835,3.3892,3.4923,3.7096,3.7053,3.7662,3.6725
2017-05-24,3.2517,3.4133,3.486,3.6746,3.6604,3.7266,3.6601
2017-05-25,3.2671,3.3947,3.4655,3.6402,3.6454,3.7042,3.6476
2017-05-26,3.2622,3.399,3.4704,3.6392,3.6557,3.7092,3.6501
2017-05-27,3.2588,3.3701,3.4651,3.6256,3.64,3.6988,3.6499
2017-05-31,3.2054,3.3713,3.4542,3.5747,3.5758,3.6493,3.6102
2017-06-01,3.2092,3.3796,3.4818,3.5772,3.571,3.6593,3.6152
2017-06-02,3.3286,3.3897,3.4964,3.589,3.5709,3.6739,3.6277
2017-06-05,3.3181,3.3964,3.5018,3.5844,3.5529,3.6641,3.6152
2017-06-06,3.3228,3.3973,3.5158,3.5897,3.5839,3.6791,3.6328
2017-06-07,3.4326,3.4705,3.5982,3.6146,3.6015,3.699,3.6427
2017-06-08,3.4628,3.4914,3.659,3.6198,3.6369,3.699,3.6478
2017-06-09,3.494,3.5746,3.6574,3.5893,3.612,3.6787,3.6303
2017-06-12,3.4932,3.5446,3.6138,3.5449,3.5621,3.6193,3.5841
2017-06-13,3.507,3.5763,3.6138,3.5498,3.559,3.6093,3.5754
2017-06-14,3.5812,3.6945,3.6042,3.5622,3.544,3.5987,3.5354
2017-06-15,3.5691,3.6785,3.5941,3.547,3.5365,3.5991,3.5554
2017-06-16,3.5571,3.6926,3.5979,3.5549,3.5561,3.6137,3.568
2017-06-19,3.5446,3.6892,3.573,3.4868,3.4765,3.5391,3.5006
2017-06-20,3.5446,3.6683,3.5488,3.4738,3.4717,3.5395,3.4881
2017-06-21,3.5315,3.6483,3.5488,3.4949,3.5134,3.5913,3.5406
2017-06-22,3.4804,3.6483,3.5489,3.5417,3.5415,3.5992,3.5607
2017-06-23,3.4078,3.5513,3.5057,3.5362,3.5073,3.6009,3.5457
2017-06-26,3.3382,3.4691,3.4815,3.4991,3.4708,3.5784,3.5134
2017-06-27,3.209,3.3645,3.4495,3.4549,3.4629,3.565,3.5084
2017-06-28,3.159,3.3315,3.4545,3.4697,3.4654,3.585,3.5333
2017-06-29,3.1488,3.3288,3.4496,3.4664,3.4657,3.59,3.5483
2017-06-30,3.1397,3.3461,3.46,3.4973,3.4931,3.615,3.5683
2017-07-03,3.1582,3.3024,3.4596,3.5259,3.5328,3.65,3.6033
2017-07-04,3.1932,3.3307,3.4546,3.5132,3.528,3.645,3.6009
2017-07-05,3.161,3.3219,3.4648,3.4921,3.5047,3.6038,3.576
2017-07-06,3.1258,3.3156,3.4464,3.4667,3.4845,3.5857,3.566
2017-07-07,3.1633,3.3416,3.4575,3.4757,3.4838,3.605,3.5897
2017-07-10,3.1549,3.3262,3.4579,3.485,3.5,3.615,3.5911
2017-07-11,3.2009,3.3555,3.4579,3.4823,3.5096,3.61,3.5836
2017-07-12,3.2382,3.3743,3.456,3.4821,3.5107,3.6,3.5749
2017-07-13,3.2169,3.36,3.4525,3.4775,3.5082,3.59,3.5643
2017-07-14,3.1647,3.3633,3.4506,3.476,3.5107,3.5938,3.5637
2017-07-17,3.0848,3.3418,3.4383,3.4706,3.4961,3.5924,3.5626
2017-07-18,3.0624,3.3552,3.4378,3.5006,3.5177,3.6299,3.5851
2017-07-19,3.1103,3.401,3.442,3.4946,3.5102,3.6349,3.5901
2017-07-20,3.1114,3.371,3.4071,3.4756,3.5003,3.6249,3.574
2017-07-21,3.0658,3.3542,3.4047,3.484,3.5041,3.6324,3.5829
2017-07-24,3.0753,3.3475,3.406,3.4793,3.503,3.6361,3.5769
2017-07-25,3.0393,3.3377,3.3923,3.4932,3.5155,3.6498,3.592
2017-07-26,3.036,3.3042,3.3998,3.5147,3.5406,3.6648,3.617
2017-07-27,3.008,3.3136,3.3889,3.5139,3.5405,3.6523,3.6021
2017-07-28,3.0067,3.3101,3.383,3.509,3.5408,3.6523,3.6034
2017-07-31,2.9485,3.2834,3.3974,3.5078,3.5628,3.6648,3.626
2017-08-01,2.9871,3.279,3.4127,3.4906,3.5799,3.6823,3.6373
2017-08-02,3.0063,3.2749,3.3964,3.4706,3.5703,3.6723,3.6311
2017-08-03,2.9574,3.2676,3.38,3.4709,3.5666,3.6698,3.6262
2017-08-04,2.9488,3.2242,3.3303,3.4666,3.563,3.6598,3.6262
2017-08-07,2.9192,3.2202,3.3563,3.4616,3.5997,3.6985,3.6626
2017-08-08,2.9057,3.2242,3.3614,3.4751,3.6149,3.6973,3.6538
2017-08-09,2.9093,3.2382,3.3621,3.4822,3.6355,3.701,3.66
2017-08-10,2.9055,3.2463,3.3448,3.47,3.6232,3.6872,3.6375
2017-08-11,2.8299,3.2362,3.3413,3.4728,3.5849,3.6647,3.6163
2017-08-14,2.7435,3.2381,3.326,3.4532,3.5715,3.6596,3.5925
2017-08-15,2.7082,3.2384,3.3403,3.4632,3.5725,3.6595,3.5801
2017-08-16,2.8011,3.2656,3.335,3.4763,3.5866,3.6819,3.5988
2017-08-17,2.8219,3.2774,3.3333,3.4843,3.5903,3.6794,3.5926
2017-08-18,2.8168,3.2524,3.3373,3.487,3.5929,3.6793,3.5951
2017-08-21,2.8295,3.2614,3.3364,3.4927,3.6011,3.7018,3.6181
2017-08-22,2.825,3.2733,3.3352,3.5006,3.6035,3.7018,3.6201
2017-08-23,2.8512,3.2947,3.3355,3.506,3.5903,3.6925,3.6152
2017-08-24,2.8336,3.3005,3.3468,3.5394,3.6084,3.7043,3.6252
2017-08-25,2.906,3.317,3.361,3.5607,3.6107,3.7092,3.6327
2017-08-28,2.8842,3.3331,3.3605,3.5876,3.6463,3.7217,3.6502
2017-08-29,2.9158,3.3034,3.3609,3.5873,3.6222,3.7091,3.6303
2017-08-30,3.0631,3.3664,3.3957,3.5852,3.6227,3.7116,3.6303
2017-08-31,3.0032,3.3656,3.3883,3.5797,3.6124,3.7016,3.6265
2017-09-01,2.9691,3.3418,3.3909,3.5761,3.6181,3.7041,3.6353
2017-09-04,2.9352,3.3742,3.3959,3.5816,3.6235,3.7117,3.6454
2017-09-05,2.9284,3.3743,3.4214,3.5843,3.6403,3.7286,3.6641
2017-09-06,2.9742,3.3744,3.5062,3.5719,3.6314,3.7142,3.6554
2017-09-07,3.0045,3.3154,3.4837,3.542,3.6056,3.689,3.6155
2017-09-08,2.9667,3.3479,3.4625,3.512,3.5811,3.6739,3.6005
